X,Y,Z
-0.265082,-0.106448,-2.05928
-0.199219,-0.107758,-2.05371
-0.194992,-0.106448,-2.05928
-0.167598,-0.106448,-2.05928
-0.152344,-0.10787,-2.05323
-0.128906,-0.104852,-2.05891
-0.0791965,-0.106448,-2.05928
-0.0585938,-0.106834,-2.05764
-0.0569741,-0.106448,-2.05928
-0.0507813,-0.101285,-2.05807
-0.00390625,-0.107019,-2.05685
-0.00698996,-0.108234,-2.05168
-0.00249215,-0.106448,-2.05928
-0.269531,-0.115162,-2.05635
-0.266582,-0.114054,-2.06107
-0.191406,-0.112022,-2.06059
-0.191406,-0.114357,-2.05978
-0.190209,-0.114054,-2.06107
-0.160156,-0.111993,-2.06059
-0.158787,-0.114054,-2.06107
-0.131986,-0.114054,-2.06107
-0.128906,-0.107844,-2.05961
-0.128906,-0.115374,-2.05545
-0.121094,-0.11225,-2.06065
-0.118793,-0.114054,-2.06107
-0.0742188,-0.113095,-2.06084
-0.0729581,-0.114054,-2.06107
-0.0664063,-0.114725,-2.05821
-0.0585938,-0.114753,-2.05809
-0.0507813,-0.111502,-2.06047
-0.0507813,-0.114447,-2.0594
-0.0480547,-0.114054,-2.06107
-0.00390625,-0.110421,-2.06022
-0.00537451,-0.114054,-2.06107
-0.277344,-0.123114,-2.05666
-0.271786,-0.12166,-2.06286
-0.269531,-0.117727,-2.06193
-0.222656,-0.123311,-2.05582
-0.214844,-0.122951,-2.05736
-0.199219,-0.121455,-2.06281
-0.199547,-0.12166,-2.06286
-0.191406,-0.117989,-2.06199
-0.155323,-0.12166,-2.06286
-0.152344,-0.12292,-2.05749
-0.133367,-0.12166,-2.06286
-0.128906,-0.122915,-2.05751
-0.113281,-0.121211,-2.06275
-0.112766,-0.12166,-2.06286
-0.105469,-0.122524,-2.05917
-0.0664063,-0.116987,-2.06176
-0.0585938,-0.117273,-2.06183
-0.0507813,-0.118955,-2.06222
-0.00494595,-0.12166,-2.06286
-0.010074,-0.123445,-2.05525
-0.277344,-0.129677,-2.06289
-0.275517,-0.129266,-2.06464
-0.230469,-0.130315,-2.06017
-0.222656,-0.129753,-2.06256
-0.214844,-0.129665,-2.06294
-0.207031,-0.129478,-2.06374
-0.205628,-0.129266,-2.06464
-0.152344,-0.128399,-2.06444
-0.150976,-0.129266,-2.06464
-0.128906,-0.12693,-2.06409
-0.121094,-0.130224,-2.06056
-0.122696,-0.129266,-2.06464
-0.105469,-0.125304,-2.06371
-0.0976563,-0.12955,-2.06343
-0.0985893,-0.129266,-2.06464
-0.00455543,-0.129266,-2.06464
-0.277344,-0.131691,-2.06521
-0.279383,-0.136871,-2.06643
-0.230469,-0.137026,-2.06577
-0.222656,-0.132175,-2.06532
-0.229396,-0.136871,-2.06643
-0.214844,-0.131952,-2.06527
-0.207031,-0.130788,-2.065
-0.147019,-0.136871,-2.06643
-0.144531,-0.137736,-2.06274
-0.122903,-0.136871,-2.06643
-0.121094,-0.137583,-2.0634
-0.0976563,-0.134154,-2.06579
-0.0970876,-0.136871,-2.06643
-0.0117188,-0.13851,-2.05945
-0.00528638,-0.136871,-2.06643
-0.285156,-0.145659,-2.06318
-0.281024,-0.144477,-2.06821
-0.230469,-0.138454,-2.0668
-0.231622,-0.144477,-2.06821
-0.144531,-0.139031,-2.06693
-0.136719,-0.1459,-2.06215
-0.138833,-0.144477,-2.06821
-0.121094,-0.139145,-2.06696
-0.113281,-0.143534,-2.06799
-0.111588,-0.144477,-2.06821
-0.0976563,-0.137983,-2.06669
-0.0995158,-0.144477,-2.06821
-0.0117188,-0.146225,-2.06076
-0.00494231,-0.144477,-2.06821
-0.285156,-0.150073,-2.06952
-0.287264,-0.152083,-2.07
-0.246094,-0.153232,-2.0651
-0.238281,-0.153052,-2.06587
-0.234835,-0.152083,-2.07
-0.137096,-0.152083,-2.07
-0.136719,-0.152242,-2.06932
-0.105469,-0.148087,-2.06906
-0.00390625,-0.146912,-2.06878
-0.00680804,-0.153868,-2.06239
-0.00390625,-0.152888,-2.06657
-0.00234482,-0.152083,-2.07
-0.292969,-0.161187,-2.0654
-0.289592,-0.159689,-2.07178
-0.253906,-0.160688,-2.06752
-0.248658,-0.159689,-2.07178
-0.246094,-0.157489,-2.07127
-0.238281,-0.15617,-2.07096
-0.136719,-0.152919,-2.07019
-0.132318,-0.159689,-2.07178
0.000966617,-0.159689,-2.07178
-0.292969,-0.168812,-2.0671
-0.286273,-0.167294,-2.07357
-0.253906,-0.167627,-2.07215
-0.251916,-0.167294,-2.07357
-0.133858,-0.167294,-2.07357
0.00390625,-0.168437,-2.0687
0.00390625,-0.163169,-2.0726
0.00111628,-0.16908,-2.06596
0.0059517,-0.167294,-2.07357
-0.285967,-0.1749,-2.07535
-0.253906,-0.176646,-2.06791
-0.246094,-0.175232,-2.07394
-0.246094,-0.172921,-2.07489
-0.243575,-0.1749,-2.07535
-0.136719,-0.173404,-2.075
-0.137062,-0.1749,-2.07535
0.0077564,-0.1749,-2.07535
-0.292969,-0.184048,-2.07057
-0.286798,-0.182506,-2.07714
-0.238281,-0.176737,-2.07578
-0.233545,-0.182506,-2.07714
-0.13891,-0.182506,-2.07714
-0.136719,-0.184172,-2.07004
0.0117188,-0.183217,-2.07411
0.0117188,-0.179286,-2.07638
0.013244,-0.182506,-2.07714
-0.292969,-0.191762,-2.07189
-0.287578,-0.190112,-2.07892
-0.233936,-0.190112,-2.07892
-0.136719,-0.18987,-2.07887
-0.136593,-0.190112,-2.07892
0.0179946,-0.190112,-2.07892
-0.292969,-0.199415,-2.07348
-0.287062,-0.197718,-2.08071
-0.246094,-0.199396,-2.07356
-0.238281,-0.198815,-2.07603
-0.235964,-0.197718,-2.08071
-0.128906,-0.197254,-2.0806
-0.128312,-0.197718,-2.08071
0.0195313,-0.197978,-2.0796
0.0195313,-0.195611,-2.08021
0.0202405,-0.197718,-2.08071
-0.287027,-0.205323,-2.08249
-0.253906,-0.206382,-2.07798
-0.246094,-0.205967,-2.07975
-0.238281,-0.204265,-2.08225
-0.239925,-0.205323,-2.08249
-0.121094,-0.204353,-2.08227
-0.120601,-0.205323,-2.08249
-0.120255,-0.207109,-2.07489
0.0195313,-0.206052,-2.07939
0.0215726,-0.205323,-2.08249
-0.286891,-0.212929,-2.08428
-0.261719,-0.21319,-2.08317
-0.259432,-0.212929,-2.08428
-0.253906,-0.210316,-2.08367
-0.246094,-0.208373,-2.08321
-0.12074,-0.212929,-2.08428
0.0195313,-0.213667,-2.08114
0.0217419,-0.212929,-2.08428
-0.285156,-0.221619,-2.08145
-0.285156,-0.215554,-2.08489
-0.282136,-0.220535,-2.08606
-0.261719,-0.215724,-2.08493
-0.262949,-0.220535,-2.08606
-0.122329,-0.220535,-2.08606
-0.121094,-0.221625,-2.08142
-0.121094,-0.213949,-2.08452
0.0117188,-0.221328,-2.08269
0.0151157,-0.220535,-2.08606
0.0195313,-0.215668,-2.08492
-0.280712,-0.228141,-2.08785
-0.263389,-0.228141,-2.08785
-0.12176,-0.228141,-2.08785
-0.121094,-0.228523,-2.08622
0.0117188,-0.229307,-2.08288
0.0148065,-0.228141,-2.08785
-0.280702,-0.235746,-2.08963
-0.263056,-0.235746,-2.08963
-0.266266,-0.237532,-2.08203
-0.121198,-0.235746,-2.08963
-0.121094,-0.235765,-2.08956
0.0147821,-0.235746,-2.08963
-0.285156,-0.244318,-2.08731
-0.281691,-0.243352,-2.09142
-0.261719,-0.244933,-2.08468
-0.261719,-0.239678,-2.09056
-0.260169,-0.243352,-2.09142
-0.121094,-0.23988,-2.0906
-0.121041,-0.243352,-2.09142
0.0147195,-0.243352,-2.09142
0.0125171,-0.245138,-2.08381
-0.285156,-0.252426,-2.08695
-0.278912,-0.250958,-2.09321
-0.254487,-0.250958,-2.09321
-0.119251,-0.250958,-2.09321
-0.113281,-0.252078,-2.08843
0.0186084,-0.250958,-2.09321
-0.285156,-0.259822,-2.08963
-0.279069,-0.258564,-2.09499
-0.253906,-0.251495,-2.09333
-0.247492,-0.258564,-2.09499
-0.117578,-0.258564,-2.09499
-0.113281,-0.260193,-2.08805
0.0195313,-0.259489,-2.09105
0.0195313,-0.252795,-2.09364
0.0219539,-0.258564,-2.09499
-0.285156,-0.267004,-2.09322
-0.280034,-0.26617,-2.09678
-0.250264,-0.26617,-2.09678
-0.121094,-0.267176,-2.09249
-0.118855,-0.26617,-2.09678
0.0195313,-0.266791,-2.09413
0.0219338,-0.26617,-2.09678
-0.285156,-0.274267,-2.09647
-0.281391,-0.273775,-2.09856
-0.253906,-0.275127,-2.0928
-0.253099,-0.273775,-2.09856
-0.121094,-0.2741,-2.09718
-0.12049,-0.273775,-2.09856
0.0195313,-0.273923,-2.09793
0.0199494,-0.273775,-2.09856
-0.292969,-0.282778,-2.09439
-0.285156,-0.281531,-2.09971
-0.284355,-0.281381,-2.10035
-0.253906,-0.281956,-2.0979
-0.253017,-0.281381,-2.10035
-0.113281,-0.283049,-2.09324
-0.11965,-0.281381,-2.10035
0.0195313,-0.281841,-2.09839
0.0207317,-0.281381,-2.10035
-0.292969,-0.288666,-2.10206
-0.293265,-0.288987,-2.10213
-0.285156,-0.282083,-2.10051
-0.253906,-0.286018,-2.10144
-0.255618,-0.288987,-2.10213
-0.113756,-0.288987,-2.10213
-0.113281,-0.289115,-2.10159
0.0210213,-0.288987,-2.10213
-0.296312,-0.296593,-2.10392
-0.257308,-0.296593,-2.10392
-0.113281,-0.29018,-2.10241
-0.111655,-0.296593,-2.10392
0.027243,-0.296593,-2.10392
-0.300781,-0.305889,-2.0985
-0.295615,-0.304198,-2.1057
-0.258427,-0.304198,-2.1057
-0.111074,-0.304198,-2.1057
0.0273438,-0.297016,-2.10402
0.0294287,-0.304198,-2.1057
-0.300781,-0.313159,-2.10172
-0.295784,-0.311804,-2.10749
-0.257245,-0.311804,-2.10749
-0.105469,-0.308755,-2.10677
-0.102205,-0.311804,-2.10749
-0.0976563,-0.312929,-2.1027
0.0320228,-0.311804,-2.10749
0.0281991,-0.31359,-2.09988
-0.300781,-0.320242,-2.10573
-0.297964,-0.31941,-2.10927
-0.258258,-0.31941,-2.10927
-0.0976563,-0.316439,-2.10858
-0.0898438,-0.319415,-2.10925
-0.0898519,-0.31941,-2.10927
0.0273438,-0.320811,-2.1033
0.0335045,-0.31941,-2.10927
-0.300781,-0.327897,-2.1073
-0.298372,-0.327016,-2.11106
-0.2587,-0.327016,-2.11106
-0.0917476,-0.327016,-2.11106
-0.0898438,-0.327688,-2.1082
0.0273438,-0.328523,-2.10464
0.0351563,-0.327085,-2.11077
0.0351563,-0.326284,-2.11089
0.035226,-0.327016,-2.11106
-0.300781,-0.335792,-2.10786
-0.297424,-0.334622,-2.11284
-0.261719,-0.335673,-2.10837
-0.260267,-0.334622,-2.11284
-0.0899887,-0.334622,-2.11284
-0.0898438,-0.334678,-2.1126
0.0351563,-0.327295,-2.11112
0.0318804,-0.334622,-2.11284
-0.300781,-0.343272,-2.11018
-0.297542,-0.342227,-2.11463
-0.261719,-0.342503,-2.11345
-0.261535,-0.342227,-2.11463
-0.0898438,-0.33682,-2.11336
-0.0895775,-0.342227,-2.11463
0.0301938,-0.342227,-2.11463
-0.300781,-0.351082,-2.1111
-0.296134,-0.349833,-2.11641
-0.259626,-0.349833,-2.11641
-0.0824733,-0.349833,-2.11641
-0.0820313,-0.350099,-2.11528
0.0273438,-0.348607,-2.11613
0.0261365,-0.349833,-2.11641
-0.300781,-0.359035,-2.1114
-0.292969,-0.357173,-2.11814
-0.292969,-0.357481,-2.11802
-0.292776,-0.357439,-2.1182
-0.260127,-0.357439,-2.1182
-0.116908,-0.357439,-2.1182
-0.113281,-0.358498,-2.11369
-0.113281,-0.35348,-2.11727
-0.109331,-0.357439,-2.1182
-0.0820313,-0.351142,-2.11672
-0.0802183,-0.357439,-2.1182
0.0273438,-0.357774,-2.11677
0.0273438,-0.352775,-2.1171
0.0226319,-0.359224,-2.11059
0.0284648,-0.357439,-2.1182
-0.292969,-0.363239,-2.11956
-0.293012,-0.365045,-2.11998
-0.261719,-0.366214,-2.115
-0.258742,-0.365045,-2.11998
-0.114166,-0.365045,-2.11998
-0.113281,-0.365305,-2.11887
-0.111558,-0.365045,-2.11998
-0.0796561,-0.365045,-2.11998
0.0273438,-0.359952,-2.11879
0.0242515,-0.365045,-2.11998
-0.292969,-0.373206,-2.1194
-0.292969,-0.36526,-2.12004
-0.285617,-0.37265,-2.12177
-0.269531,-0.37367,-2.11743
-0.267721,-0.37265,-2.12177
-0.261719,-0.366524,-2.12033
-0.113281,-0.367457,-2.12055
-0.105469,-0.37361,-2.11768
-0.080704,-0.37265,-2.12177
0.0195313,-0.373178,-2.11952
0.0206603,-0.37265,-2.12177
-0.292969,-0.380727,-2.12155
-0.290443,-0.380256,-2.12356
-0.269531,-0.38042,-2.12286
-0.270154,-0.380256,-2.12356
-0.269531,-0.379725,-2.12343
-0.128906,-0.381407,-2.11865
-0.121094,-0.380834,-2.12109
-0.113281,-0.381426,-2.11857
-0.105469,-0.380917,-2.12074
-0.0898438,-0.38192,-2.11647
-0.0820313,-0.374099,-2.12211
-0.0861158,-0.380256,-2.12356
0.0195313,-0.375888,-2.12253
0.0170672,-0.380256,-2.12356
-0.300781,-0.389421,-2.1187
-0.29399,-0.387862,-2.12534
-0.292969,-0.383324,-2.12428
-0.285156,-0.385979,-2.1249
-0.285156,-0.388058,-2.12451
-0.287639,-0.387862,-2.12534
-0.277344,-0.388265,-2.12362
-0.277344,-0.384171,-2.12447
-0.121094,-0.384831,-2.12463
-0.126388,-0.387862,-2.12534
-0.113281,-0.386571,-2.12504
-0.111591,-0.387862,-2.12534
-0.0853312,-0.387862,-2.12534
0.0195313,-0.388703,-2.12176
0.0130574,-0.387862,-2.12534
-0.300781,-0.397012,-2.12055
-0.29403,-0.395468,-2.12713
-0.285156,-0.391003,-2.12608
-0.28193,-0.395468,-2.12713
-0.277344,-0.395958,-2.12504
-0.130727,-0.395468,-2.12713
-0.128906,-0.39586,-2.12546
-0.128906,-0.390558,-2.12597
-0.127706,-0.395468,-2.12713
-0.121094,-0.39708,-2.12026
-0.121094,-0.38918,-2.12565
-0.113281,-0.396343,-2.1234
-0.113281,-0.388961,-2.1256
-0.0820313,-0.396627,-2.12219
-0.0820313,-0.393496,-2.12666
-0.0809148,-0.395468,-2.12713
-0.00709074,-0.395468,-2.12713
-0.00390625,-0.393336,-2.12663
-0.00390625,-0.395629,-2.12644
-0.000438196,-0.395468,-2.12713
0.00924305,-0.395468,-2.12713
0.0117188,-0.389749,-2.12578
0.0117188,-0.395634,-2.12642
0.0195313,-0.391685,-2.12624
0.0147484,-0.395468,-2.12713
0.0273438,-0.390816,-2.12603
0.0351563,-0.39579,-2.12576
0.0351563,-0.394518,-2.1269
0.0358205,-0.395468,-2.12713
-0.29333,-0.403074,-2.12891
-0.277344,-0.399426,-2.12806
-0.273808,-0.403074,-2.12891
-0.128906,-0.397319,-2.12756
-0.121094,-0.403472,-2.12721
-0.121094,-0.401767,-2.1286
-0.123193,-0.403074,-2.12891
-0.118857,-0.403074,-2.12891
-0.0820313,-0.404697,-2.122
-0.0800757,-0.403074,-2.12891
-0.0122995,-0.403074,-2.12891
-0.0117188,-0.400806,-2.12838
-0.0117188,-0.403161,-2.12854
-0.00390625,-0.403414,-2.12746
0.00390625,-0.398735,-2.12789
0.00390625,-0.40337,-2.12765
0.0117188,-0.39674,-2.12742
0.00675819,-0.403074,-2.12891
0.0351563,-0.404035,-2.12481
0.0369575,-0.403074,-2.12891
-0.300781,-0.412001,-2.12507
-0.292969,-0.405988,-2.1296
-0.292969,-0.41087,-2.12989
-0.29218,-0.410679,-2.1307
-0.270449,-0.410679,-2.1307
-0.121094,-0.40456,-2.12926
-0.0794144,-0.410679,-2.1307
-0.0117188,-0.405967,-2.12959
-0.00854094,-0.410679,-2.1307
-0.00390625,-0.41091,-2.12971
0.00390625,-0.410791,-2.13022
0.00508383,-0.410679,-2.1307
0.0351563,-0.411853,-2.1257
0.040301,-0.410679,-2.1307
-0.300781,-0.419545,-2.12712
-0.292969,-0.411944,-2.13099
-0.296596,-0.418285,-2.13248
-0.270848,-0.418285,-2.13248
-0.0773897,-0.418285,-2.13248
-0.017366,-0.418285,-2.13248
-0.0117188,-0.41259,-2.13115
-0.0117188,-0.418711,-2.13067
-0.00390625,-0.418969,-2.12957
0.00390625,-0.419206,-2.12856
0.0117188,-0.414407,-2.13157
0.0117188,-0.418915,-2.1298
0.0152673,-0.418285,-2.13248
0.0351563,-0.41886,-2.13003
0.0387246,-0.418285,-2.13248
-0.300781,-0.426297,-2.13254
-0.299049,-0.425891,-2.13427
-0.277344,-0.427471,-2.12754
-0.270104,-0.425891,-2.13427
-0.0754383,-0.425891,-2.13427
-0.0742188,-0.426622,-2.13115
-0.0216913,-0.425891,-2.13427
-0.0195313,-0.420419,-2.13298
-0.0195313,-0.42642,-2.13202
-0.0117188,-0.426903,-2.12996
-0.00390625,-0.427204,-2.12867
0.00390625,-0.427271,-2.12839
0.0117188,-0.426987,-2.1296
0.0195313,-0.425327,-2.13414
0.0195313,-0.426012,-2.13375
0.0200841,-0.425891,-2.13427
0.0351563,-0.426185,-2.13301
0.0356988,-0.425891,-2.13427
-0.300781,-0.434302,-2.13262
-0.298042,-0.433497,-2.13605
-0.269531,-0.433834,-2.13462
-0.270194,-0.433497,-2.13605
-0.0809378,-0.433497,-2.13605
-0.0227212,-0.433497,-2.13605
-0.0195313,-0.434411,-2.13216
-0.0117188,-0.435186,-2.12886
-0.00390625,-0.435017,-2.12958
0.00139684,-0.435282,-2.12845
0.0117188,-0.435069,-2.12935
0.0195313,-0.434223,-2.13296
0.0221504,-0.433497,-2.13605
0.0351563,-0.433606,-2.13559
0.0353667,-0.433497,-2.13605
-0.300781,-0.442734,-2.13089
-0.295872,-0.441102,-2.13784
-0.273526,-0.441102,-2.13784
-0.269531,-0.442601,-2.13145
-0.261917,-0.441102,-2.13784
-0.261719,-0.440723,-2.13775
-0.261486,-0.441102,-2.13784
-0.0820313,-0.436582,-2.13678
-0.0856614,-0.441102,-2.13784
-0.0225883,-0.441102,-2.13784
-0.0195313,-0.441719,-2.13521
0.0117188,-0.442803,-2.13059
0.0195313,-0.442512,-2.13183
0.0261811,-0.441102,-2.13784
0.0351563,-0.43449,-2.13629
0.0310791,-0.441102,-2.13784
-0.293488,-0.448708,-2.13962
-0.275099,-0.448708,-2.13962
-0.261719,-0.449624,-2.13572
-0.265699,-0.448708,-2.13962
-0.253906,-0.447237,-2.13928
-0.253906,-0.448893,-2.13883
-0.252877,-0.448708,-2.13962
-0.104208,-0.448708,-2.13962
-0.0976563,-0.449404,-2.13666
-0.0976563,-0.445648,-2.13891
-0.0938273,-0.448708,-2.13962
-0.0855417,-0.448708,-2.13962
-0.021757,-0.448708,-2.13962
0.0195313,-0.450424,-2.13232
0.017616,-0.450493,-2.13202
0.0273438,-0.442912,-2.13826
-0.292969,-0.457099,-2.13806
-0.292969,-0.450377,-2.14002
-0.288479,-0.456314,-2.14141
-0.277344,-0.449723,-2.13986
-0.281218,-0.456314,-2.14141
-0.261719,-0.449601,-2.13983
-0.253906,-0.44895,-2.13968
-0.0976563,-0.453211,-2.14068
-0.0921561,-0.456314,-2.14141
-0.0898438,-0.456694,-2.13979
-0.0898438,-0.454658,-2.14102
-0.0249497,-0.456314,-2.14141
-0.285156,-0.458655,-2.14196
-0.0968636,-0.46392,-2.14319
-0.0898438,-0.465093,-2.1382
-0.0282587,-0.46392,-2.14319
-0.0273438,-0.460609,-2.14242
-0.0273438,-0.464126,-2.14232
-0.0898438,-0.46649,-2.1438
-0.0820313,-0.468652,-2.1443
-0.0783307,-0.471526,-2.14498
-0.0742188,-0.471802,-2.1438
-0.0664063,-0.47275,-2.13976
-0.0301694,-0.471526,-2.14498
-0.0273438,-0.472856,-2.13931
-0.0742188,-0.472377,-2.14518
-0.0664063,-0.474911,-2.14577
-0.0585938,-0.476265,-2.14609
-0.0507813,-0.48032,-2.1417
-0.0507813,-0.477962,-2.14649
-0.0493405,-0.479131,-2.14676
-0.0273438,-0.475602,-2.14594
-0.0195313,-0.480288,-2.14184
-0.0195313,-0.476766,-2.14621
-0.0186923,-0.479131,-2.14676
-0.0507813,-0.488291,-2.14193
-0.04919,-0.486737,-2.14855
-0.0135814,-0.486737,-2.14855
-0.0507813,-0.492765,-2.14996
-0.0513523,-0.494343,-2.15034
-0.0117188,-0.495188,-2.14674
-0.0117188,-0.4906,-2.14946
-0.00812749,-0.494343,-2.15034
-0.0510202,-0.501949,-2.15212
-0.00516416,-0.501949,-2.15212
-0.0536634,-0.509554,-2.15391
-0.00786676,-0.509554,-2.15391
-0.0526174,-0.51716,-2.15569
-0.00909247,-0.51716,-2.15569
-0.394531,1.06601,-1.78931
-0.389568,1.06484,-1.78435
-0.394531,1.07243,-1.78257
-0.394531,1.06364,-1.79265
-0.3931,1.05902,-1.79374
-0.392926,1.05141,-1.79552
-0.394916,1.04381,-1.79731
-0.394531,1.04297,-1.79372
-0.394531,1.04518,-1.79699
-0.396615,1.03442,-1.79149
-0.397352,1.0362,-1.79909
-0.356436,1.0362,-1.79909
-0.355469,1.03696,-1.79892
-0.355469,1.03599,-1.79819
-0.394531,1.03066,-1.80039
-0.393798,1.0286,-1.80088
-0.355469,1.03443,-1.79951
-0.354081,1.0362,-1.79909
-0.394531,1.01961,-1.79679
-0.386719,1.02514,-1.80169
-0.378906,1.02027,-1.79959
-0.378906,1.02327,-1.80213
-0.371094,1.02006,-1.79869
-0.371094,1.02423,-1.8019
-0.363281,1.02031,-1.79975
-0.363281,1.02456,-1.80183
-0.356447,1.02099,-1.80266
-0.355469,1.02054,-1.80277
-0.355469,1.01167,-1.79715
-0.347656,1.01206,-1.79879
-0.347656,1.01965,-1.80298
-0.347656,1.00912,-1.79743
-0.339844,0.999948,-1.79958
-0.344197,1.00399,-1.79863
-0.339844,1.00484,-1.80222
-0.332031,0.99199,-1.80145
-0.336271,0.996389,-1.80041
-0.332031,0.99733,-1.80442
-0.326253,0.998174,-1.80802
-0.324219,0.995955,-1.80854
-0.324219,0.989619,-1.80576
-0.324219,0.981777,-1.80654
-0.316406,0.974617,-1.81022
-0.316406,0.982316,-1.80884
0.00912943,0.564645,-1.90978
0.0117188,0.563277,-1.90395
0.0117188,0.56941,-1.90866
0.0195313,0.564355,-1.90854
0.0195313,0.564846,-1.90974
0.0196133,0.564645,-1.90978
0.00959124,0.55704,-1.91157
0.0195313,0.55667,-1.91
0.0200005,0.55704,-1.91157
0.0102125,0.549434,-1.91335
0.0273438,0.549537,-1.91333
0.0273747,0.549434,-1.91335
-0.247072,0.541828,-1.91514
-0.246094,0.541792,-1.91498
-0.246094,0.542649,-1.91495
-0.244892,0.541828,-1.91514
0.0093906,0.541828,-1.91514
0.0117188,0.540557,-1.90973
0.0277057,0.541828,-1.91514
-0.265221,0.534222,-1.91692
-0.261719,0.53415,-1.91662
-0.261719,0.536422,-1.91641
-0.253906,0.53391,-1.9156
-0.253906,0.538183,-1.91599
-0.246094,0.533921,-1.91564
-0.238281,0.534096,-1.91639
-0.238281,0.537034,-1.91626
-0.230469,0.534073,-1.91629
-0.230469,0.537874,-1.91607
-0.222656,0.534152,-1.91663
-0.222656,0.53561,-1.9166
-0.221191,0.534222,-1.91692
0.00846423,0.534222,-1.91692
0.0117188,0.532741,-1.91062
0.0195313,0.53365,-1.91449
0.021293,0.534222,-1.91692
0.0273438,0.537586,-1.91613
0.0273438,0.533555,-1.91408
-0.272506,0.526616,-1.91871
-0.269531,0.526392,-1.91775
-0.269531,0.532203,-1.9174
-0.261719,0.526064,-1.91636
-0.253906,0.525896,-1.91564
-0.246094,0.525811,-1.91528
-0.238281,0.525961,-1.91592
-0.230469,0.526106,-1.91654
-0.222656,0.526174,-1.91682
-0.215696,0.526616,-1.91871
0.00804779,0.526616,-1.91871
0.0117188,0.525026,-1.91194
0.0273438,0.527714,-1.91845
0.0273742,0.526616,-1.91871
-0.279297,0.519011,-1.92049
-0.277344,0.518822,-1.91969
-0.277344,0.521619,-1.91988
-0.269531,0.51838,-1.91781
-0.261719,0.518121,-1.91671
-0.253906,0.517852,-1.91556
-0.246094,0.517901,-1.91577
-0.238281,0.517804,-1.91536
-0.230469,0.518066,-1.91647
-0.222656,0.518335,-1.91762
-0.214844,0.518768,-1.91946
-0.214844,0.525192,-1.91904
-0.21111,0.519011,-1.92049
0.00871642,0.519011,-1.92049
0.0117188,0.517353,-1.91343
0.0282898,0.519011,-1.92049
-0.283215,0.511405,-1.92228
-0.277344,0.510845,-1.9199
-0.269531,0.510435,-1.91815
-0.261719,0.51003,-1.91642
-0.253906,0.509958,-1.91612
-0.246094,0.510029,-1.91642
-0.238281,0.510039,-1.91646
-0.230469,0.51035,-1.91779
-0.222656,0.510518,-1.9185
-0.214844,0.511092,-1.92095
-0.209846,0.511405,-1.92228
0.00979293,0.511405,-1.92228
0.0311323,0.511405,-1.92228
-0.288006,0.503799,-1.92407
-0.285156,0.503479,-1.9227
-0.285156,0.508929,-1.92286
-0.277344,0.502888,-1.92018
-0.269531,0.502423,-1.9182
-0.261719,0.502116,-1.91689
-0.253906,0.502063,-1.91667
-0.246094,0.502224,-1.91735
-0.238281,0.502378,-1.91801
-0.230469,0.502697,-1.91937
-0.222656,0.502861,-1.92007
-0.214844,0.503356,-1.92218
-0.208387,0.503799,-1.92407
0.011539,0.503799,-1.92407
0.0117188,0.502966,-1.92052
0.0351563,0.504006,-1.92402
0.0353058,0.503799,-1.92407
-0.290997,0.496193,-1.92585
-0.285156,0.495574,-1.92321
-0.277344,0.494975,-1.92066
-0.269531,0.494594,-1.91904
-0.246094,0.494515,-1.9187
-0.238281,0.494713,-1.91955
-0.230469,0.495089,-1.92115
-0.222656,0.495344,-1.92223
-0.214844,0.49567,-1.92362
-0.207031,0.496174,-1.92577
-0.207031,0.497376,-1.92557
-0.206648,0.496193,-1.92585
0.0117188,0.5035,-1.92414
0.0165373,0.496193,-1.92585
0.0379249,0.496193,-1.92585
-0.294051,0.488588,-1.92764
-0.292969,0.488484,-1.92719
-0.292969,0.490839,-1.92711
-0.285156,0.487705,-1.92388
-0.277344,0.487115,-1.92136
-0.271103,0.486802,-1.92003
-0.246094,0.486878,-1.92036
-0.238281,0.48718,-1.92164
-0.230469,0.487515,-1.92307
-0.222656,0.4878,-1.92428
-0.214844,0.488096,-1.92554
-0.207031,0.488525,-1.92737
-0.203613,0.488588,-1.92764
0.0186592,0.488588,-1.92764
0.0429688,0.486816,-1.92009
0.0384678,0.488588,-1.92764
-0.29707,0.480982,-1.92942
-0.292969,0.480571,-1.92767
-0.285156,0.479874,-1.9247
-0.277344,0.47936,-1.92251
-0.238281,0.479359,-1.92251
-0.230469,0.479704,-1.92398
-0.222656,0.480055,-1.92547
-0.214844,0.480278,-1.92642
-0.207031,0.48057,-1.92767
-0.199219,0.480507,-1.9274
-0.199219,0.487495,-1.92789
-0.191406,0.480904,-1.92909
-0.191406,0.482486,-1.92907
-0.190666,0.480982,-1.92942
0.0195313,0.48759,-1.92787
0.0251611,0.480982,-1.92942
0.0413713,0.480982,-1.92942
-0.299146,0.473376,-1.93121
-0.292969,0.472923,-1.92928
-0.285156,0.47218,-1.92611
-0.238281,0.471628,-1.92376
-0.230469,0.471991,-1.92531
-0.222656,0.472174,-1.92609
-0.214844,0.47243,-1.92718
-0.207031,0.472543,-1.92766
-0.199219,0.472603,-1.92792
-0.191406,0.473074,-1.92992
-0.188645,0.473376,-1.93121
0.0273438,0.472203,-1.92621
0.0273438,0.478194,-1.93008
0.0316279,0.473376,-1.93121
0.0429688,0.477937,-1.93014
0.0462741,0.473376,-1.93121
-0.301093,0.46577,-1.93299
-0.300781,0.465736,-1.93284
